Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Level,3.2.3.1.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.3.1.1.1,,I can demonstrate personal responsibility for collaboration and safe behaviors.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.3.1.1.2,,"I can provide encouragement and positive feedback to those with differences in physical development, maturation, and skill level.",06-08,2023-11-19T00:00:00+00:00
Level,3.2.3.1.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.3.1.2.1,,I can use rules and guidelines for addressing ethical and unethical behavior during physical activity.,06-08,2023-11-19T00:00:00+00:00
Standard,3.2.3.2,,"Students will demonstrate physical literacy through physical activity for health, enjoyment, challenge, self-expression, and/or social interaction.",06-08,2023-11-19T00:00:00+00:00
Level,3.2.3.2.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.3.2.1.1,,"I can discuss how lifelong physical activity benefits physical, social, and emotional health.",06-08,2023-11-19T00:00:00+00:00
Level,3.2.3.2.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.3.2.2.1,,I can apply the five components of health-related fitness and explain the connections between fitness and overall mental and physical health.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.3.2.2.2,,I can ask for help and help others in various physical activities.,06-08,2023-11-19T00:00:00+00:00
Grade Level,4,,Grades 9-12,09-12,2023-11-19T00:00:00+00:00
,4.1,,Health and Safety Standards,06-08,2023-11-19T00:00:00+00:00
Domain,4.1.1,,Human Growth and Development,09-12,2023-11-19T00:00:00+00:00
Standard,4.1.1.1,,"Students will demonstrate the ability to apply their understanding of human growth and development, including awareness of their own and others’, related to body systems.",09-12,2023-11-19T00:00:00+00:00
Level,4.1.1.1.1,,Level G,09-12,2023-11-19T00:00:00+00:00
