Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Student Learning Objective,1.4.2.2.2.1,,I can investigate dance genres and dances from different historical periods and cultures.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.4.2.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.3.1.1,,I can identify dance genres and dances from different historical periods and cultures.,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.3.2.1,,I can research dance genres and dances from different historical periods and cultures.,06-08,2023-11-19T00:00:00+00:00
Course,2,,Dance I-V,09-12,2023-11-19T00:00:00+00:00
Artistic Process,2.1,,Creating,09-12,2023-11-19T00:00:00+00:00
Anchor Standard,2.1.1,CR.1,Improvise: Students will generate and conceptualize artistic ideas and work.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.1.1,,I: Novice,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.1.1.1,,Level G,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.1.1.1.1,,I can improvise a variety of movement within teacher- provided parameters.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.1.2,,II: Proficient,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.1.2.1,,Level H,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.1.2.1.1,,I can explore inspirations for movement study within teacher- provided parameters.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.1.3,,III: Accomplished,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.1.3.1,,Level I,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.1.3.1.1,,I can explore personal movement preferences and strengths in order to develop a short movement study.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.1.4,,IV: Advanced,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.1.4.1,,Level J,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.1.4.1.1,,I can execute movement study based on my own personal experience and the experiences of others.,09-12,2023-11-19T00:00:00+00:00
Anchor Standard,2.1.2,CR.2,Compose: Students will organize and develop artistic ideas and work.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.2.1,,I: Novice,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.2.1.1,,Level G,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.2.1.1.1,,I can explore choreography based on basic dance fundamentals.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.2.2,,II: Proficient,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.2.2.1,,Level H,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.2.2.1.1,,I can design choreography with structured movement that demonstrates the elements of dance.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.2.3,,III: Accomplished,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.2.3.1,,Level I,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.2.3.1.1,,I can develop choreography with structured movement that demonstrates artistic expression.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.2.4,,IV: Advanced,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.2.4.1,,Level J,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.2.4.1.1,,I can choreograph a structured movement study that demonstrates concept development.,09-12,2023-11-19T00:00:00+00:00
Anchor Standard,2.1.3,CR.3,Refine: Students will refine and complete artistic work.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.3.1,,I: Novice,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.3.1.1,,Level G,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.3.1.1.1,,I can refine with guidance a movement study using self-reflection.,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.3.1.1.2,,I can use basic dance vocabulary to reflect on my movement study.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.3.2,,II: Proficient,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.3.2.1,,Level H,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.3.2.1.1,,I can refine with guidance a movement study using feedback from others to support an artistic outcome.,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.3.2.1.2,,I can reflect on and document the process of creating or revising a dance.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.3.3,,III: Accomplished,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.3.3.1,,Level I,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.3.3.1.1,,I can refine a movement study using self-reflection and feedback from others to support an artistic outcome.,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.3.3.1.2,,I can use a formal or informal notation system for documenting a dance.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.1.3.4,,IV: Advanced,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.1.3.4.1,,Level J,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.3.4.1.1,,I can complete a movement study by manipulating artistic criteria using self- reflection and feedback from others.,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.3.4.1.2,,I can document choices made in the revision process.,09-12,2023-11-19T00:00:00+00:00
Artistic Process,2.2,,Performing,09-12,2023-11-19T00:00:00+00:00
Anchor Standard,2.2.1,PR.4,"Express: Students will analyze, interpret, and select artistic work for presentation.",09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.1.1,,I: Novice,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.1.1.1,,Level G,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.1.1.1,,I can explore a dynamic range of expression through the elements of dance and their relationship to choreographic intent.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.1.2,,II: Proficient,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.1.2.1,,Level H,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.2.1.1,,I can analyze a dynamic range of expression through the elements of dance and their relationship to choreographic intent.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.1.3,,III: Accomplished,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.1.3.1,,Level I,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.3.1.1,,I can interpret a dynamic range of expression through manipulation of the elements of dance to impact choreographic intent.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.1.4,,IV: Advanced,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.1.4.1,,Level J,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.4.1.1,,I can express the relationship between a dynamic range of expression and choreographic intent and manipulate the elements of dance in order to accomplish performance goals.,09-12,2023-11-19T00:00:00+00:00
Anchor Standard,2.2.2,PR.5,Rehearse: Students will develop and refine artistic techniques and work for presentation.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.2.1,,I: Novice,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.2.1.1,,Level G,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.1.1.1,,I can explore body mechanics.,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.1.1.2,,"I can develop technical dance skills, using accompanying vocabularies.",09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.1.1.3,,I can identify effective rehearsal practices.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.2.2,,II: Proficient,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.2.2.1,,Level H,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.2.1.1,,I can demonstrate kinetic awareness and understanding of body mechanics.,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.2.1.2,,"I can practice technical dance skills, using accompanying vocabularies.",09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.2.1.3,,I can implement effective rehearsal practices.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.2.3,,III: Accomplished,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.2.3.1,,Level I,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.3.1.1,,"I can apply functional alignment, kinetic awareness, and understanding of body mechanics in choreography.",09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.3.1.2,,"I can strengthen technical dance skills, using accompanying vocabularies.",09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.3.1.3,,I can apply self-reflection and teacher and peer feedback as effective rehearsal practices.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.2.4,,IV: Advanced,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.2.4.1,,Level J,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.4.1.1,,"I can demonstrate functional alignment, kinetic awareness, and understanding of body mechanics in increasingly complex work.",09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.4.1.2,,"I can refine technical dance skills, using accompanying vocabularies.",09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.4.1.3,,I can exhibit leadership qualities as effective rehearsal practices.,09-12,2023-11-19T00:00:00+00:00
Anchor Standard,2.2.3,PR.6,Present: Students will convey meaning through the presentation of artistic work.,09-12,2023-11-19T00:00:00+00:00
Grade Level,2.2.3.1,,I: Novice,09-12,2023-11-19T00:00:00+00:00
Level of Learning,2.2.3.1.1,,Level G,09-12,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.1.1.1,,"I can develop, with guidance, appropriate stage etiquette and professionalism as a performer.",09-12,2023-11-19T00:00:00+00:00
