Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,1.2.2.2.2,AR.Math.Content.1.NBT.B.3,"Compare two two-digit numbers based on meanings of the tens and ones digits, recording the results of comparisons with the symbols > , = , and <",01,2023-11-19T00:00:00+00:00
Cluster,1.2.2.3,,Use place value understanding and properties of operations to add and subtract,01,2023-11-19T00:00:00+00:00
Standard,1.2.2.3.1,AR.Math.Content.1.NBT.C.4,"Add within 100 using concrete models or drawings, relate the strategy used to a written expression or equation, and be able to explain the reasoning",01,2023-11-19T00:00:00+00:00
Standard,1.2.2.3.2,AR.Math.Content.1.NBT.C.5,"Mentally find 10 more or 10 less than a given two-digit number, without having to count",01,2023-11-19T00:00:00+00:00
Standard,1.2.2.3.3,AR.Math.Content.1.NBT.C.6,"Subtract multiples of 10 from multiples of 10 (both in the range of 10-90) using concrete models or drawings, relate the strategy to a written method, and explain the reasoning used",01,2023-11-19T00:00:00+00:00
Domain,1.2.3,,Measurement and Data,01,2023-11-19T00:00:00+00:00
Cluster,1.2.3.1,,Measure lengths indirectly and by iterating length units,01,2023-11-19T00:00:00+00:00
Standard,1.2.3.1.1,AR.Math.Content.1.MD.A.1,Order three objects by length; compare the lengths of two objects indirectly by using a third object,01,2023-11-19T00:00:00+00:00
Standard,1.2.3.1.2,AR.Math.Content.1.MD.A.2,"Express the length of an object as a whole number of length units, by laying multiple copies of a shorter object (the length unit) end to end; understand that the length measurement of an object is the number of same-size length units that span it with no gaps or overlaps",01,2023-11-19T00:00:00+00:00
Cluster,1.2.3.2,,Work with time and money,01,2023-11-19T00:00:00+00:00
Standard,1.2.3.2.1,AR.Math.Content.1.MD.B.3,Tell and write time in hours and half-hours using analog and digital clocks,01,2023-11-19T00:00:00+00:00
Standard,1.2.3.2.2,AR.Math.Content.1.MD.B.4,"Identify and know the value of a penny, nickel, dime, and quarter",01,2023-11-19T00:00:00+00:00
Standard,1.2.3.2.3,AR.Math.Content.1.MD.B.5,"Count collections of like coins (pennies, nickels, and dimes)",01,2023-11-19T00:00:00+00:00
Cluster,1.2.3.3,,Represent and interpret data,01,2023-11-19T00:00:00+00:00
