Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Strand,3.2,,Reading Standards for Informational Text,KG,2018-10-24T20:36:29+00:00
Cluster,3.2.1,,Key Ideas and Details,KG,2018-10-24T20:36:29+00:00
Standard,3.2.1.1,K.RI.1,"With prompting and support, ask and answer questions about key details in a text.",KG,2018-10-24T20:36:29+00:00
Standard,3.2.1.2,K.RI.2,"With prompting and support, identify the main topic and retell key details of a text.",KG,2018-10-24T20:36:29+00:00
Standard,3.2.1.3,K.RI.3,"With prompting and support, describe the connection between two individuals, events, ideas, or pieces of information in a text.",KG,2018-10-24T20:36:29+00:00
Cluster,3.2.2,,Craft and Structure,KG,2018-10-24T20:36:29+00:00
Standard,3.2.2.1,K.RI.4,"With prompting and support, ask and answer questions about unknown words in a text.",KG,2018-10-24T20:36:29+00:00
Standard,3.2.2.2,K.RI.5,"Recognize common types of informational text; identify the front cover, back cover, and title page of a book.",KG,2018-10-24T20:36:29+00:00
Standard,3.2.2.3,K.RI.6,"With prompting and support, name the author and illustrator of a text and define the role of each in presenting the ideas or information in a text.",KG,2018-10-24T20:36:29+00:00
Cluster,3.2.3,,Integration of Knowledge and Ideas,KG,2018-10-24T20:36:29+00:00
Standard,3.2.3.1,K.RI.7,"With prompting and support, describe the relationship between illustrations and the text in which they appear (e.g., what person, place, thing, or idea in the text an illustration depicts).",KG,2018-10-24T20:36:29+00:00
Standard,3.2.3.2,K.RI.8,"With prompting and support, identify the reasons an author gives to support points in a text.",KG,2018-10-24T20:36:29+00:00
Standard,3.2.3.3,K.RI.9,"With prompting and support, identify basic similarities in and differences between two texts on the same topic (e.g., in illustrations, descriptions, or procedures).",KG,2018-10-24T20:36:29+00:00
Cluster,3.2.4,,Range of Reading and Level of Text Complexity,KG,2018-10-24T20:36:29+00:00
Standard,3.2.4.1,K.RI.10,"With prompting and support, actively engage in group reading activities with purpose and understanding.",KG,2018-10-24T20:36:29+00:00
Strand,3.3,,Reading Standards: Foundational Skills,KG,2018-10-24T20:36:29+00:00
Cluster,3.3.1,,Print Concepts,KG,2018-10-24T20:36:29+00:00
Standard,3.3.1.1,K.RF.1,Demonstrate understanding of the organization and basic features of print.,KG,2018-10-24T20:36:29+00:00
Component,3.3.1.1.1,K.RF.1.a,"Follow words from left to right, top to bottom, and page by page.",KG,2018-10-24T20:36:29+00:00
Component,3.3.1.1.2,K.RF.1.b,Recognize that spoken words are represented in written language by specific sequences of letters.,KG,2018-10-24T20:36:29+00:00
Component,3.3.1.1.3,K.RF.1.c,Identify that a sentence is made up of a group of words.,KG,2018-10-24T20:36:29+00:00
Component,3.3.1.1.4,K.RF.1.d,Recognize the difference between a letter and a printed word.,KG,2018-10-24T20:36:29+00:00
Component,3.3.1.1.5,K.RF.1.e,Understand that words are separated by spaces in print.,KG,2018-10-24T20:36:29+00:00
Component,3.3.1.1.6,K.RF.1.f,Recognize and name all upper and lowercase letters of the alphabet.,KG,2018-10-24T20:36:29+00:00
Cluster,3.3.2,,Phonological Awareness,KG,2018-10-24T20:36:29+00:00
Standard,3.3.2.1,K.RF.2,"Demonstrate understanding of spoken words, syllables, and sounds (phonemes).",KG,2018-10-24T20:36:29+00:00
Component,3.3.2.1.1,K.RF.2.a,Identify and produce sounds (phonemes) in a spoken word.,KG,2018-10-24T20:36:29+00:00
Component,3.3.2.1.2,K.RF.2.b,Recognize and produce rhyming words.,KG,2018-10-24T20:36:29+00:00
