Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Learning Priority,1.3.1.1.2,N.m.NEG.1.b,Evaluate food and water intake on physical activity and energy levels. ,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.1.1.2.1,N.m.NEG.1.b.3,Assess how food and water intake impact physical activity and energy levels.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.1.1.3,N.m.NEG.1.c,Differentiate between body signals that indicate hunger versus feeling full/satisfied.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.1.1.3.1,N.m.NEG.1.c.3,Identify personal hunger and fullness cues.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.1.1.4,N.m.NEG.1.d,Apply information to select nutrient dense foods and beverages.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.1.1.4.1,N.m.NEG.1.d.3,Describe the relationship between nutrient-dense foods and beverages and recommended serving sizes.,,2023-08-10T21:09:16+00:00
Content Area,1.3.2,N.m.FS,Food Safety and Food Systems ,,2023-08-10T21:09:16+00:00
Standard,1.3.2.1,N.m.FS.1,Students in Wisconsin will know the principles of handling foods for optimal quality and safety in various food systems.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.2.1.1,N.m.FS.1a,Apply the procedures and principles of food handling for quality and safety of food products.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.2.1.1.1,N.m.FS.1a.7,Describe safe food handling practices.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.2.1.1.2,N.m.FS.1a.8,"Describe factors associated with a safe food supply (food handling, production, storage, and preparation techniques).",,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.2.1.1.3,N.m.FS.1a.9,Compare the relationship between food safety practices and health.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.2.1.2,N.m.FS.1b,Apply principles of science to food systems.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.2.1.2.1,N.m.FS.1b.5,Construct a food chain across various food systems (animal vs plant).,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.2.1.2.2,N.m.FS.1b.6,Explain the connection between the climate of Wisconsin and crops that can be grown here.,,2023-08-10T21:09:16+00:00
Content Area,1.3.3,N.m.NL,Nutrition Literacy ,,2023-08-10T21:09:16+00:00
Standard,1.3.3.1,N.m.NL.1,"Students in Wisconsin will apply critical thinking skills when addressing nutrition concepts including food and beverage choices, eating patterns, and wellbeing.",,2023-08-10T21:09:16+00:00
Learning Priority,1.3.3.1.1,N.m.NL.1.a,Understand factors impacting food and beverage decisions.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.3.1.1.1,N.m.NL.1.a.3,Demonstrate the ability to make decisions about food and beverage choices at home and away from home.,,2023-08-10T21:09:16+00:00
Learning Priority,1.3.3.1.2,N.m.NL.1.b,Recognize characteristics of health and well-being over the lifespan.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.3.1.2.1,N.m.NL.1.b.5,Describe the impact of food and beverage choices on overall health and well-being. ,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.3.1.2.2,N.m.NL.1.b.6,Describe a healthy eating pattern using the current USDA food guidance system.,,2023-08-10T21:09:16+00:00
