Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Grade Band,5.4.3.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,5.4.3.4.1,SS.Hist4.c.h,Analyze the intended purpose of a specific primary or secondary source.,09-12,2023-08-04T00:37:24+00:00
Learning Priority,5.4.4,Hist4.d,Point of view (POV),KG-12,2023-08-04T00:28:07+00:00
Grade Band,5.4.4.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,5.4.4.1.1,SS.Hist4.d.e,Identify the POV of your own primary or secondary source.,KG-02,2023-08-04T00:28:42+00:00
Grade Band,5.4.4.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,5.4.4.2.1,SS.Hist4.d.i,Describe the impact of the POV of the author on a primary or secondary source.,03-05,2023-08-04T00:30:40+00:00
Grade Band,5.4.4.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,5.4.4.3.1,SS.Hist4.d.m,Explain how the POV of the author can influence the meaning of a primary or secondary source.,06-08,2023-08-04T00:32:52+00:00
Grade Band,5.4.4.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,5.4.4.4.1,SS.Hist4.d.h,Analyze how the POV of the author can influence the content and intent of a primary or secondary source and identify whose voices may be left out.,09-12,2023-08-04T00:37:24+00:00
Content Area,6,PS,Political Science,KG-12,2023-08-04T00:28:07+00:00
Standard,6.1,SS.PS1,Wisconsin students will identify and analyze democratic principles and ideals,KG-12,2023-08-04T00:28:07+00:00
Learning Priority,6.1.1,PS1.a,Values and principles of American constitutional democracy,KG-12,2023-08-04T00:28:07+00:00
Grade Band,6.1.1.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,6.1.1.1.1,SS.PS1.a.K-1,"Describe symbols, songs, and traditions that identify our state and country. Assess the importance of rules and laws at home, in school, and in the community.",KG-02,2023-08-04T00:28:42+00:00
Grade Band,6.1.1.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,6.1.1.2.1,SS.PS1.a.i,Differentiate between majority rule and minority rights (as a function of a democratic republic). Hypothesize why laws and constitutions exist.,03-05,2023-08-04T00:30:40+00:00
Grade Band,6.1.1.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,6.1.1.3.1,SS.PS1.a.m,Investigate the components of responsible citizenship. Summarize the importance of rule of law.,06-08,2023-08-04T00:32:52+00:00
Grade Band,6.1.1.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
