Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Student Expectation,1.3.2.3.1,120.5.b.3.A ,describe how feelings impact decision making and behaviors;,,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.3.2,120.5.b.3.B ,"explain how one can show patience, consideration, and compassion; and",,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.3.3,120.5.b.3.C,define empathy and discuss the connection between empathy and charity.,,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.4,120.5.b.4 ,Citizenship. The student understands that personal responsibility is associated with citizenship. The student is expected to:,,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.4.1,120.5.b.4.A,"describe the differences and similarities among gratitude, respect, and courtesy;",,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.4.2,120.5.b.4.B ,compare fairness and justice; and,,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.4.3,120.5.b.4.C ,discuss the importance of obeying laws and rules.,,2023-12-26T04:17:44+00:00
Grade/Course,1.4,12.7,"Texas Essential Knowledge and Skills for Positive Character Traits, Grades 6-8, Adopted 2020.",,2023-12-26T04:17:44+00:00
Introduction,1.4.1,120.7.a ,Introduction.,,2023-12-26T04:17:44+00:00
Introduction,1.4.1.1,120.7.a.1 ,"Character education introduces students to character traits that empower them to be good citizens who are trustworthy, responsible, and caring. The character traits reflect positive beliefs, attitudes, and mindsets; provide opportunities for self-reflection; and permit students to apply effective strategies to make decisions, solve problems, and behave responsibly.",,2023-12-26T04:17:44+00:00
Introduction,1.4.1.2,120.7.a.2 ,"The standards for positive character traits are comprised of four strands: trustworthiness, responsibility, caring, and citizenship. Each strand consists of the following character traits. ",,2023-12-26T04:17:44+00:00
Introduction,1.4.1.2.1,120.7.a.2.A ,"Trustworthiness: loyalty, integrity, reliability, and punctuality.",,2023-12-26T04:17:44+00:00
Introduction,1.4.1.2.2,120.7.a.2.B ,"Responsibility: accountability, perseverance, diligence, and self-control.",,2023-12-26T04:17:44+00:00
Introduction,1.4.1.2.3,120.7.a.2.C ,"Caring: kindness, empathy, charity, generosity, patience, consideration, and compassion.",,2023-12-26T04:17:44+00:00
