Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard Indicator,15.11.9,S.11.9,<i>Identify the consequences of the medicalization of deviance.</i>,,2020-11-26T09:36:17+00:00
Standard Indicator,15.11.10,S.11.10,"<i>Explore theoretical foundations of punishment including retributive, rehabilitative, and deterrent.</i>",,2020-11-26T09:36:27+00:00
Strand,15.12,Literacy in History/Social Studies Learning,Grades 11-12,,2020-09-30T09:21:50+00:00
Learning Outcome,15.12.1,LH.1,"<b>Learning Outcome for Literacy in History/Social Studies Learning:</b> Read and comprehend history/social studies texts independently and proficiently, and write effectively for a variety of discipline-specific tasks, purposes, and audiences.",,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.1.1,11-12.LH.1.1,Read and comprehend history/social studies texts within a range of complexity appropriate for grades 11-CCR independently and proficiently by the end of grade 12. ,,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.1.2,11-12.LH.1.2,"Write routinely over a variety of time frames for a range of discipline-specific tasks, purposes, and audiences.",,2020-09-30T09:21:50+00:00
Cluster,15.12.2,LH.2,<b>Key Ideas and Textual Support&nbsp;(Reading):</b> Extract and construct meaning from history/social studies texts using a variety of comprehension skills.,,2021-05-14T17:19:45+00:00
Standard Indicator,15.12.2.1,11-12.LH.2.1,"Cite specific textual evidence to support analysis of primary and secondary sources, connecting insights gained from specific details to an understanding of the text as a whole.",,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.2.2,11-12.LH.2.2,Determine the central ideas or information of a primary or secondary source; provide an accurate summary that makes clear the relationships among the key details and ideas.,,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.2.3,11-12.LH.2.3,"Evaluate various explanations for actions or events, and determine which explanation best accords with textual evidence, acknowledging where the text leaves matters uncertain. ",,2020-09-30T09:21:50+00:00
Cluster,15.12.3,LH.3,"<b>Structural Elements and Organization (Reading):</b> Build understanding of history/social studies texts, using knowledge, structural organization, and author’s purpose.",,2020-09-30T09:21:50+00:00
Standard Indicator,15.12.3.1,11-12.LH.3.1,"Determine the meaning of words and phrases as they are used in a text, including analyzing how an author uses and refines the meaning of a key term over the course of a text (Examples: <i>how Madison defines faction in Federalist No. 10</i>).",,2021-05-14T17:27:45+00:00
