Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Proficiency Range,1.1.2.2.3,,**Junior Novice high** (Grades 4-5),04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.2.2.3.1,J2.3.1,*Perform required skills from previous grade levels and* observe and describe culturally based behavior patterns of youth of the culture(s) studied in various settings.,04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.2.2.3.2,J2.3.2,"*Perform required skills from previous grade levels and* identify, describe, discuss and produce artwork, crafts representative of the culture(s) studied.",04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.2.2.3.3,J2.3.3,*Perform required skills from previous grade levels and* produce expressive products of the culture and explain their significance.,04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.2.2.3.4,J2.3.4,*Perform required skills from previous grade levels and* describe and compare common stereotypes of both the culture(s) studied and home culture(s).,04-05,2025-05-01T14:09:46+00:00
Goal,1.1.3,,Connections,PK-05,2025-05-01T14:08:05+00:00
Standard,1.1.3.1,,Students reinforce and further their knowledge of other disciplines through the target language.,PK-05,2025-05-01T14:08:05+00:00
Standard,1.1.3.2,,Students acquire information and recognize the distinctive viewpoints that are only available through the target language and its cultures.,PK-05,2025-05-01T14:08:05+00:00
Proficiency Range,1.1.3.2.1,,**Junior Novice low** (Grades PK-1),PK-01,2025-05-01T14:08:59+00:00
Progress Indicator,1.1.3.2.1.1,J3.1.1,"Practice familiar concepts in the language studied, including numbers, colors, shapes, size, animals, nursery rhymes and fairy tales.",PK-01,2025-05-01T14:08:59+00:00
Proficiency Range,1.1.3.2.2,,**Junior Novice mid** (Grades 2-3),02-03,2025-05-01T14:09:17+00:00
Progress Indicator,1.1.3.2.2.1,J3.2.1,"*Perform required skills from previous grade levels and* practice familiar concepts in the language studied, including weather, money, and mathematics.",02-03,2025-05-01T14:09:17+00:00
Proficiency Range,1.1.3.2.3,,**Junior Novice high** (Grades 4-5),04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.3.2.3.1,J3.3.1,"*Perform required skills from previous grade levels and* practice familiar concepts in the language studied, including telling time and geography describing the seasons.",04-05,2025-05-01T14:09:46+00:00
Goal,1.1.4,,Comparisons,PK-05,2025-05-01T14:08:05+00:00
Standard,1.1.4.1,,Students demonstrate an understanding of the nature of the language through comparisons of the language studied and their own.,PK-05,2025-05-01T14:08:05+00:00
Standard,1.1.4.2,,Students demonstrate an understanding of the concept of culture through comparisons of the language studied and their own.,PK-05,2025-05-01T14:08:05+00:00
Proficiency Range,1.1.4.2.1,,**Junior Novice low** (Grades PK-1),PK-01,2025-05-01T14:08:59+00:00
Progress Indicator,1.1.4.2.1.1,J4.1.1,Recognize similarities and differences between speaking systems of the target and home language.,PK-01,2025-05-01T14:08:59+00:00
Progress Indicator,1.1.4.2.1.2,J4.1.2,Demonstrate awareness that behaviors such as gestures and greetings may differ among cultures.,PK-01,2025-05-01T14:08:59+00:00
Progress Indicator,1.1.4.2.1.3,J4.1.3,Recognize similarities and differences between cultural celebrations and products of the target language and their own.,PK-01,2025-05-01T14:08:59+00:00
Proficiency Range,1.1.4.2.2,,**Junior Novice mid** (Grades 2-3),02-03,2025-05-01T14:09:17+00:00
Progress Indicator,1.1.4.2.2.1,J4.2.1,*Perform required skills from previous grade levels and* recognize similarities and differences between writing systems of the target and home language.,02-03,2025-05-01T14:09:17+00:00
Progress Indicator,1.1.4.2.2.2,J4.2.2,*Perform required skills from previous grade levels and* identify similarities and differences between products of the culture(s) studied and the student’s own culture(s).,02-03,2025-05-01T14:09:17+00:00
Progress Indicator,1.1.4.2.2.3,J4.2.3,*Perform required skills from previous grade levels and* describe the differences and similarities between traditions of the target language and their own.,02-03,2025-05-01T14:09:17+00:00
Proficiency Range,1.1.4.2.3,,**Junior Novice high** (Grades 4-5),04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.4.2.3.1,J4.3.1,"*Perform required skills from previous grade levels and* compare cognates, word families, and language patterns.",04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.4.2.3.2,J4.3.2,"*Perform required skills from previous grade levels and* demonstrate the use of formal, informal forms of language and idiomatic expressions.",04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.4.2.3.3,J4.3.3,*Perform required skills from previous grade levels and* demonstrate awareness of cultural diversity and contributions of the language studied to the home culture.,04-05,2025-05-01T14:09:46+00:00
Goal,1.1.5,,Communities,PK-05,2025-05-01T14:08:05+00:00
Standard,1.1.5.1,,Students use the language both within and beyond the school setting.,PK-05,2025-05-01T14:08:05+00:00
Standard,1.1.5.2,,Students show evidence of becoming life-long learners by using the language for personal enjoyment and enrichment.,PK-05,2025-05-01T14:08:05+00:00
Proficiency Range,1.1.5.2.1,,**Junior Novice low** (Grades PK-1),PK-01,2025-05-01T14:08:59+00:00
Progress Indicator,1.1.5.2.1.1,J5.1.1,Participate in a class or school presentation or community celebrations.,PK-01,2025-05-01T14:08:59+00:00
Progress Indicator,1.1.5.2.1.2,J5.1.2,"Exchange information about self and family with speakers of the language studied via face-to-face conversations and/or video tapes, etc.",PK-01,2025-05-01T14:08:59+00:00
Proficiency Range,1.1.5.2.2,,**Junior Novice mid** (Grades 2-3),02-03,2025-05-01T14:09:17+00:00
Progress Indicator,1.1.5.2.2.1,J5.2.1,*Perform required skills from previous grade levels and* identify community resources.,02-03,2025-05-01T14:09:17+00:00
Progress Indicator,1.1.5.2.2.2,J5.2.2,"*Perform required skills from previous grade levels and* exchange information about school events and celebrations in person or via letters, e-mail or video tapes, etc.",02-03,2025-05-01T14:09:17+00:00
Proficiency Range,1.1.5.2.3,,**Junior Novice high** (Grades 4-5),04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.5.2.3.1,J5.3.1,"*Perform required skills from previous grade levels and* write format letters, including letters to pen pals.",04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.5.2.3.2,J5.3.2,*Perform required skills from previous grade levels and* present information about school activities and other topics of interest.,04-05,2025-05-01T14:09:46+00:00
Grade Range,1.2,,Grades 6-12,06-12,2025-05-01T14:10:17+00:00
Goal,1.2.1,,Communication,06-12,2025-05-01T14:10:17+00:00
Standard,1.2.1.1,,"Students engage in conversation, provide and obtain information, express feelings and emotions, and exchange opinions.",06-12,2025-05-01T14:10:17+00:00
Proficiency Range,1.2.1.1.1,,**Novice low to mid** (Level 1),06-12,2025-05-01T14:10:17+00:00
Progress Indicator,1.2.1.1.1.1,IP.1.1,Use appropriate gestures to convey and comprehend messages.,06-12,2025-05-01T14:10:17+00:00
