Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Expectation,6.1.1.4.2,HM1D5b,"Label major muscles (e.g., abdominals, quadriceps, biceps) and bones (e.g., tibia, fibula, radius)",05,2025-04-04T16:32:31+00:00
Big Idea,6.1.2,,Responsible Personal and Social Behavior in the Physical Activity Setting,05,2025-03-25T18:52:27+00:00
Concept,6.1.2.1,,Personal/Social Responsibilities,05,2025-03-25T18:52:27+00:00
Expectation,6.1.2.1.1,HM2A5,"Apply self-control in physical activity settings and differentiate between appropriate and inappropriate behaviors (e.g., sportsmanship, cooperation, diversity)",05,2025-04-04T16:32:31+00:00
Big Idea,6.1.3,,"Injury Prevention, Treatment and Rehabilitation",05,2025-03-25T18:52:27+00:00
Concept,6.1.3.1,,Prevention,05,2025-03-25T18:52:27+00:00
Expectation,6.1.3.1.1,HM3A5,"Differentiate between the terms warm-up, cool-down, stretching, and conditioning and demonstrate examples of each",05,2025-04-04T16:32:31+00:00
Concept,6.1.3.2,,Treatment,05,2025-03-25T18:52:27+00:00
Expectation,6.1.3.2.1,HM3B5,"Recognize signals of sudden onset emergencies (e.g., high/low blood sugar, breathing, seizures) and seek appropriate assistance",05,2025-04-04T16:32:31+00:00
Strand,6.2,,Physical Activity and Lifetime Wellness,05,2025-03-25T18:52:27+00:00
Big Idea,6.2.1,,Fundamental Movement Skills and Games,05,2025-03-25T18:52:27+00:00
Concept,6.2.1.1,,Manipulative Skills,05,2025-03-25T18:52:27+00:00
Expectation,6.2.1.1.1,PA1C5,Demonstrate sport-specific manipulative skills in games and modified sports activities,05,2025-04-04T16:32:31+00:00
Concept,6.2.1.2,,Body Management,05,2025-03-25T18:52:27+00:00
Expectation,6.2.1.2.1,PA1D5a,Demonstrate a tumbling routine,05,2025-04-04T16:32:31+00:00
Expectation,6.2.1.2.2,PA1D5b,"Analyze and correct errors in movement patterns and skills that require balance, basic tumbling, and range of motion",05,2025-04-04T16:32:31+00:00
Concept,6.2.1.3,,Movement Concepts,05,2025-03-25T18:52:27+00:00
Expectation,6.2.1.3.1,PA1E5a,"Connect the importance of posture and body positions with performance of various skills (e.g., swinging a bat, rope jumping, walking on a beam, throwing a ball)",05,2025-04-04T16:32:31+00:00
Expectation,6.2.1.3.2,PA1E5b,"Demonstrate manipulative skills with increased force, accuracy and control at different speeds, levels and directions (e.g., hit a target using an overhand throw from a variety of distances)",05,2025-04-04T16:32:31+00:00
Concept,6.2.1.4,,Developmental Games,05,2025-03-25T18:52:27+00:00
Expectation,6.2.1.4.1,PA1F5,Apply fundamental and specialized skills in game situations with increased proficiency,05,2025-04-04T16:32:31+00:00
Big Idea,6.2.2,,Sport Skills and Lifetime Activities,05,2025-03-25T18:52:27+00:00
Concept,6.2.2.1,,Skill Techniques,05,2025-03-25T18:52:27+00:00
Expectation,6.2.2.1.1,PA2A5,"Critique techniques and provide feedback (e.g., throwing – throwing arm, side away from target, rotate hips) to teacher or partner",05,2025-04-04T16:32:31+00:00
Concept,6.2.2.2,,"Individual, Dual and Team Sports",05,2025-03-25T18:52:27+00:00
Expectation,6.2.2.2.1,PA2B5,"Demonstrate ability to follow rules, cooperate with teammates and apply a simple strategy in a variety of sport specific lead-up games",05,2025-04-04T16:32:31+00:00
Big Idea,6.2.3,,Rhythms and Dance,05,2025-03-25T18:52:27+00:00
Concept,6.2.3.1,,Essential Elements of Rhythm,05,2025-03-25T18:52:27+00:00
Expectation,6.2.3.1.1,PA3A5,"Recognize and move to a tempo or beat with various intensity, mood, accent and rhythm patterns",05,2025-04-04T16:32:31+00:00
Concept,6.2.3.2,,Creative/Interpretive,05,2025-03-25T18:52:27+00:00
Expectation,6.2.3.2.1,PA3B5,"Communicate ideas and feelings through dance movement (e.g., sports dance, joy, anger)",05,2025-04-04T16:32:31+00:00
Concept,6.2.3.3,,Rhythmic Activities,05,2025-03-25T18:52:27+00:00
Expectation,6.2.3.3.1,PA3C5,Create simple rhythmic routines using fundamental movement skills in partner and small group situations,05,2025-04-04T16:32:31+00:00
Concept,6.2.3.4,,Forms of Dance,05,2025-03-25T18:52:27+00:00
Expectation,6.2.3.4.1,PA3D5,"Perform a traditional folk or square dance (e.g., Cotton Eyed Joe and Patty Cake Polka)",05,2025-04-04T16:32:31+00:00
Concept,6.2.3.5,,Social/Cultural Aspects of Dance,05,2025-03-25T18:52:27+00:00
Expectation,6.2.3.5.1,PA3E5,"Identify the historical and cultural origin of various international folk dances (e.g., Teton Mountain Stomp – USA)",05,2025-04-04T16:32:31+00:00
Grade,7,,Grade 6,06,2025-03-25T18:52:35+00:00
Strand,7.1,,Efficiency of Human Movement and Performance,06,2025-03-25T18:52:35+00:00
