Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,2.2.5.2.2,M.K.21,"Model shapes in the world by building shapes from components (e.g., sticks and clay balls) and drawing shapes.",KG,2023-11-19T00:00:00+00:00
Standard,2.2.5.2.3,M.K.22,"Compose simple shapes to form larger shapes (e.g., “Can these two triangles, with full sides touching, join to make a rectangle?”).",KG,2023-11-19T00:00:00+00:00
Grade Level,2.3,,Grade 1,01,2023-11-19T00:00:00+00:00
Domain,2.3.1,,Operations and Algebraic Thinking,01,2023-11-19T00:00:00+00:00
Cluster,2.3.1.1,,Represent and solve problems involving addition and subtraction.,01,2023-11-19T00:00:00+00:00
Standard,2.3.1.1.1,M.1.1,"Use addition and subtraction within 20 to solve word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions (e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem).",01,2023-11-19T00:00:00+00:00
Standard,2.3.1.1.2,M.1.2,"Solve word problems that call for addition of three whole numbers whose sum is less than or equal to 20 (e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem).",01,2023-11-19T00:00:00+00:00
Cluster,2.3.1.2,,Understand and apply properties of operations and the relationship between addition and subtraction.,01,2023-11-19T00:00:00+00:00
Standard,2.3.1.2.1,M.1.3,"Apply properties of operations as strategies to add and subtract (e.g., If 8 + 3 = 11 is known, then 3 + 8 = 11 is also known: Commutative Property of Addition. To add 2 + 6 + 4, the second two numbers can be added to make a ten, so 2 + 6 + 4 = 2 + 10 = 12: Associative Property of Addition).",01,2023-11-19T00:00:00+00:00
Standard,2.3.1.2.2,M.1.4,"Understand subtraction as an unknown-addend problem (e.g., subtract 10 – 8 by finding the number that makes 10 when added to 8).",01,2023-11-19T00:00:00+00:00
Cluster,2.3.1.3,,Add and subtract within 20.,01,2023-11-19T00:00:00+00:00
Standard,2.3.1.3.1,M.1.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",01,2023-11-19T00:00:00+00:00
